384  [main] DEBUG o.s.b.l.ClasspathLoggingApplicationListener - Application started with classpath: [file:/E:/eclipseProject/SpringBootDemo/webModule/target/classes/, file:/D:/DevelopSoft/Maven/Repository/org/springframework/boot/spring-boot-starter-web/1.5.3.RELEASE/spring-boot-starter-web-1.5.3.RELEASE.jar, file:/D:/DevelopSoft/Maven/Repository/org/springframework/boot/spring-boot-starter/1.5.3.RELEASE/spring-boot-starter-1.5.3.RELEASE.jar, file:/D:/DevelopSoft/Maven/Repository/org/springframework/boot/spring-boot/1.5.3.RELEASE/spring-boot-1.5.3.RELEASE.jar, file:/D:/DevelopSoft/Maven/Repository/org/springframework/boot/spring-boot-autoconfigure/1.5.3.RELEASE/spring-boot-autoconfigure-1.5.3.RELEASE.jar, file:/D:/DevelopSoft/Maven/Repository/org/springframework/boot/spring-boot-starter-logging/1.5.3.RELEASE/spring-boot-starter-logging-1.5.3.RELEASE.jar, file:/D:/DevelopSoft/Maven/Repository/ch/qos/logback/logback-classic/1.1.11/logback-classic-1.1.11.jar, file:/D:/DevelopSoft/Maven/Repository/ch/qos/logback/logback-core/1.1.11/logback-core-1.1.11.jar, file:/D:/DevelopSoft/Maven/Repository/org/slf4j/jcl-over-slf4j/1.7.25/jcl-over-slf4j-1.7.25.jar, file:/D:/DevelopSoft/Maven/Repository/org/slf4j/jul-to-slf4j/1.7.25/jul-to-slf4j-1.7.25.jar, file:/D:/DevelopSoft/Maven/Repository/org/slf4j/log4j-over-slf4j/1.7.25/log4j-over-slf4j-1.7.25.jar, file:/D:/DevelopSoft/Maven/Repository/org/springframework/spring-core/4.3.8.RELEASE/spring-core-4.3.8.RELEASE.jar, file:/D:/DevelopSoft/Maven/Repository/org/yaml/snakeyaml/1.17/snakeyaml-1.17.jar, file:/D:/DevelopSoft/Maven/Repository/org/springframework/boot/spring-boot-starter-tomcat/1.5.3.RELEASE/spring-boot-starter-tomcat-1.5.3.RELEASE.jar, file:/D:/DevelopSoft/Maven/Repository/org/apache/tomcat/embed/tomcat-embed-core/8.5.14/tomcat-embed-core-8.5.14.jar, file:/D:/DevelopSoft/Maven/Repository/org/apache/tomcat/embed/tomcat-embed-el/8.5.14/tomcat-embed-el-8.5.14.jar, file:/D:/DevelopSoft/Maven/Repository/org/apache/tomcat/embed/tomcat-embed-websocket/8.5.14/tomcat-embed-websocket-8.5.14.jar, file:/D:/DevelopSoft/Maven/Repository/org/hibernate/hibernate-validator/5.3.5.Final/hibernate-validator-5.3.5.Final.jar, file:/D:/DevelopSoft/Maven/Repository/javax/validation/validation-api/1.1.0.Final/validation-api-1.1.0.Final.jar, file:/D:/DevelopSoft/Maven/Repository/org/jboss/logging/jboss-logging/3.3.1.Final/jboss-logging-3.3.1.Final.jar, file:/D:/DevelopSoft/Maven/Repository/com/fasterxml/classmate/1.3.3/classmate-1.3.3.jar, file:/D:/DevelopSoft/Maven/Repository/com/fasterxml/jackson/core/jackson-databind/2.8.8/jackson-databind-2.8.8.jar, file:/D:/DevelopSoft/Maven/Repository/com/fasterxml/jackson/core/jackson-annotations/2.8.0/jackson-annotations-2.8.0.jar, file:/D:/DevelopSoft/Maven/Repository/com/fasterxml/jackson/core/jackson-core/2.8.8/jackson-core-2.8.8.jar, file:/D:/DevelopSoft/Maven/Repository/org/springframework/spring-web/4.3.8.RELEASE/spring-web-4.3.8.RELEASE.jar, file:/D:/DevelopSoft/Maven/Repository/org/springframework/spring-aop/4.3.8.RELEASE/spring-aop-4.3.8.RELEASE.jar, file:/D:/DevelopSoft/Maven/Repository/org/springframework/spring-beans/4.3.8.RELEASE/spring-beans-4.3.8.RELEASE.jar, file:/D:/DevelopSoft/Maven/Repository/org/springframework/spring-context/4.3.8.RELEASE/spring-context-4.3.8.RELEASE.jar, file:/D:/DevelopSoft/Maven/Repository/org/springframework/spring-webmvc/4.3.8.RELEASE/spring-webmvc-4.3.8.RELEASE.jar, file:/D:/DevelopSoft/Maven/Repository/org/springframework/spring-expression/4.3.8.RELEASE/spring-expression-4.3.8.RELEASE.jar, file:/D:/DevelopSoft/Maven/Repository/org/springframework/springloaded/1.2.7.RELEASE/springloaded-1.2.7.RELEASE.jar, file:/D:/DevelopSoft/Maven/Repository/org/springframework/boot/spring-boot-starter-actuator/1.5.3.RELEASE/spring-boot-starter-actuator-1.5.3.RELEASE.jar, file:/D:/DevelopSoft/Maven/Repository/org/springframework/boot/spring-boot-actuator/1.5.3.RELEASE/spring-boot-actuator-1.5.3.RELEASE.jar, file:/D:/DevelopSoft/Maven/Repository/com/alibaba/druid/1.1.0/druid-1.1.0.jar, file:/D:/DevelopSoft/Maven/Repository/org/mybatis/spring/boot/mybatis-spring-boot-starter/1.1.1/mybatis-spring-boot-starter-1.1.1.jar, file:/D:/DevelopSoft/Maven/Repository/org/mybatis/spring/boot/mybatis-spring-boot-autoconfigure/1.1.1/mybatis-spring-boot-autoconfigure-1.1.1.jar, file:/D:/DevelopSoft/Maven/Repository/org/mybatis/mybatis/3.4.0/mybatis-3.4.0.jar, file:/D:/DevelopSoft/Maven/Repository/org/mybatis/mybatis-spring/1.3.0/mybatis-spring-1.3.0.jar, file:/D:/DevelopSoft/Maven/Repository/org/springframework/boot/spring-boot-starter-jdbc/1.5.3.RELEASE/spring-boot-starter-jdbc-1.5.3.RELEASE.jar, file:/D:/DevelopSoft/Maven/Repository/org/apache/tomcat/tomcat-jdbc/8.5.14/tomcat-jdbc-8.5.14.jar, file:/D:/DevelopSoft/Maven/Repository/org/apache/tomcat/tomcat-juli/8.5.14/tomcat-juli-8.5.14.jar, file:/D:/DevelopSoft/Maven/Repository/org/springframework/spring-jdbc/4.3.8.RELEASE/spring-jdbc-4.3.8.RELEASE.jar, file:/D:/DevelopSoft/Maven/Repository/org/springframework/spring-tx/4.3.8.RELEASE/spring-tx-4.3.8.RELEASE.jar, file:/D:/DevelopSoft/Maven/Repository/mysql/mysql-connector-java/5.1.41/mysql-connector-java-5.1.41.jar, file:/D:/DevelopSoft/Maven/Repository/org/apache/shiro/shiro-core/1.2.4/shiro-core-1.2.4.jar, file:/D:/DevelopSoft/Maven/Repository/org/slf4j/slf4j-api/1.7.25/slf4j-api-1.7.25.jar, file:/D:/DevelopSoft/Maven/Repository/commons-beanutils/commons-beanutils/1.9.3/commons-beanutils-1.9.3.jar, file:/D:/DevelopSoft/Maven/Repository/commons-collections/commons-collections/3.2.2/commons-collections-3.2.2.jar, file:/D:/DevelopSoft/Maven/Repository/org/apache/shiro/shiro-web/1.2.4/shiro-web-1.2.4.jar, file:/D:/DevelopSoft/Maven/Repository/org/apache/shiro/shiro-spring/1.2.4/shiro-spring-1.2.4.jar]
386  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Could not find key 'context.listener.classes' in any property source
388  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Could not find key 'banner.image.location' in any property source
389  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Could not find key 'banner.location' in any property source
418  [main] DEBUG o.s.w.c.s.StandardServletEnvironment - Adding [servletConfigInitParams] PropertySource with lowest search precedence
419  [main] DEBUG o.s.w.c.s.StandardServletEnvironment - Adding [servletContextInitParams] PropertySource with lowest search precedence
419  [main] DEBUG o.s.w.c.s.StandardServletEnvironment - Adding [systemProperties] PropertySource with lowest search precedence
419  [main] DEBUG o.s.w.c.s.StandardServletEnvironment - Adding [systemEnvironment] PropertySource with lowest search precedence
419  [main] DEBUG o.s.w.c.s.StandardServletEnvironment - Initialized StandardServletEnvironment with PropertySources [servletConfigInitParams,servletContextInitParams,systemProperties,systemEnvironment]
432  [main] DEBUG o.s.c.a.ClassPathBeanDefinitionScanner - JSR-250 'javax.annotation.ManagedBean' found and supported for component scanning
443  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Could not find key 'context.initializer.classes' in any property source
443  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Could not find key 'spring.config.name:application' in any property source
443  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Could not find key 'spring.config.name' in any property source
444  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Could not find key 'vcap.application.name:application' in any property source
444  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Could not find key 'vcap.application.name' in any property source
444  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Could not find key 'spring.application.name:application' in any property source
444  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Could not find key 'spring.application.name' in any property source
444  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Could not find key 'PORT:null' in any property source
445  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Could not find key 'PORT' in any property source
445  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Could not find key 'server.port:null' in any property source
445  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Found key 'server.port' in [applicationConfigurationProperties] with type [String]
445  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Could not find key 'spring.application.index:8011' in any property source
445  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Could not find key 'spring.application.index' in any property source
445  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Could not find key 'vcap.application.instance_index:8011' in any property source
445  [main] DEBUG o.s.c.e.PropertySourcesPropertyResolver - Could not find key 'vcap.application.instance_index' in any property source
448  [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Returning cached instance of singleton bean 'autoConfigurationReport'
451  [main] DEBUG com.spring.boot.StartBoot - Running with Spring Boot v1.5.3.RELEASE, Spring v4.3.8.RELEASE
451  [main] DEBUG o.s.boot.SpringApplication - Loading source class com.spring.boot.StartBoot
457  [main] DEBUG o.s.c.a.ClassPathBeanDefinitionScanner - JSR-250 'javax.annotation.ManagedBean' found and supported for component scanning
493  [main] DEBUG o.s.b.c.c.ConfigFileApplicationListener - Activated profiles dev
493  [main] DEBUG o.s.b.c.c.ConfigFileApplicationListener - Loaded config file 'file:/E:/eclipseProject/SpringBootDemo/webModule/target/classes/application.properties' (classpath:/application.properties)
493  [main] DEBUG o.s.b.c.c.ConfigFileApplicationListener - Loaded config file 'file:/E:/eclipseProject/SpringBootDemo/webModule/target/classes/application-dev.properties' (classpath:/application-dev.properties)
493  [main] DEBUG o.s.b.c.c.ConfigFileApplicationListener - Skipped (empty) config file 'file:/E:/eclipseProject/SpringBootDemo/webModule/target/classes/application-dev.properties' (classpath:/application-dev.properties) for profile dev
493  [main] DEBUG o.s.b.c.c.ConfigFileApplicationListener - Skipped (empty) config file 'file:/E:/eclipseProject/SpringBootDemo/webModule/target/classes/application.properties' (classpath:/application.properties) for profile dev
495  [main] DEBUG o.s.b.c.e.AnnotationConfigEmbeddedWebApplicationContext - Bean factory for org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@75f32542: org.springframework.beans.factory.support.DefaultListableBeanFactory@34123d65: defining beans [org.springframework.context.annotation.internalConfigurationAnnotationProcessor,org.springframework.context.annotation.internalAutowiredAnnotationProcessor,org.springframework.context.annotation.internalRequiredAnnotationProcessor,org.springframework.context.annotation.internalCommonAnnotationProcessor,org.springframework.context.event.internalEventListenerProcessor,org.springframework.context.event.internalEventListenerFactory,startBoot]; root of factory hierarchy
502  [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor'
503  [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Creating instance of bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor'
506  [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Eagerly caching bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor' to allow for resolving potential circular references
512  [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.internalCachingMetadataReaderFactory'
513  [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Creating instance of bean 'org.springframework.boot.autoconfigure.internalCachingMetadataReaderFactory'
513  [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Eagerly caching bean 'org.springframework.boot.autoconfigure.internalCachingMetadataReaderFactory' to allow for resolving potential circular references
514  [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Finished creating instance of bean 'org.springframework.boot.autoconfigure.internalCachingMetadataReaderFactory'
518  [main] DEBUG o.s.b.f.s.DefaultListableBeanFactory - Finished creating instance of bean 'org.springframework.context.annotation.internalConfigurationAnnotationProcessor'
528  [main] DEBUG o.s.c.a.ClassPathBeanDefinitionScanner - JSR-250 'javax.annotation.ManagedBean' found and supported for component scanning
529  [main] DEBUG o.s.c.i.s.PathMatchingResourcePatternResolver - Resolved classpath location [com/spring/boot/] to resources [URL [file:/E:/eclipseProject/SpringBootDemo/webModule/target/classes/com/spring/boot/]]
529  [main] DEBUG o.s.c.i.s.PathMatchingResourcePatternResolver - Looking for matching resources in directory tree [E:\eclipseProject\SpringBootDemo\webModule\target\classes\com\spring\boot]
529  [main] DEBUG o.s.c.i.s.PathMatchingResourcePatternResolver - Searching directory [E:\eclipseProject\SpringBootDemo\webModule\target\classes\com\spring\boot] for files matching pattern [E:/eclipseProject/SpringBootDemo/webModule/target/classes/com/spring/boot/**/*.class]
